17,Systemanalytikern,Systemanalytikerinnen und Systemanalytikern
17,Versichertenkarte,Gesundheitskarte
17,Versichertenkarte,Versicherungskarte
17,Veterinärdirektor,Veterinärdirektorin bzw. Veterinärdirektor
17,Vizebürgermeister,Vizebürgermeisterin bzw. Vizebürgermeister
17,Volksschullehrern,Volksschullehrerinnen und Volksschullehrern
17,Wählerverzeichnis,Wahlverzeichnis
17,Wäschereiarbeiter,Wäschereiarbeiterin bzw. -arbeiter
17,Werkstättenleiter,Werkstättenleiterin bzw. Werkstättenleiter
17,Wirtschaftshelfer,Wirtschaftshelferin bzw. Wirtschaftshelfer
17,Wirtschaftshelfer,WirtschaftshelferInnen
17,Wirtschaftshelfer,Wirtschaftshelferinnen und Wirtschaftshelfer
18,Anwaltsassistenten,Anwaltsassistentinnen und Anwaltsassistenten
18,anwenderfreundlich,anwendungsfreundlich
18,anwenderfreundlich,einfach anzuwenden
18,anwenderfreundlich,praxisnah
18,benutzerfreundlich,bedienungsfreundlich
18,benutzerfreundlich,leicht zu bedienen
18,Bereichsdirektoren,BereichsdirektorInnen
18,Betriebskontrollor,Betriebskontrollorin bzw. -kontrollor
18,Bezirkskoordinator,Bezirkskoordinatorin bzw. - koordinator
18,Elektroingenieuren,Elektroingenieurinnen und Elektroingenieure
18,Fachbereichsleiter,Fachbereichsleiterin bzw. -leiter
18,Fachbereichsleiter,Fachbereichsleiterinnen und Fachbereichsleiter
18,Familienreferenten,FamilienreferentInnen
18,Ferialpraktikanten,Ferialpraktikantinnen und Ferialpraktikanten
18,Fußgängerdurchgang,Durchgang
18,Jugendombudsmänner,Jugendombudsleute
18,Kindergärtnerinnen,KindergartenpädagogInnen
18,Lehrlingsausbilder,Lehrlingsausbilderin bzw. Lehrlingsausbilder
18,Magistratsdirektor,Magistratsdirektorin bzw. -direktor
18,Maschinenschlosser,Maschinenschlosserin bzw. Maschinenschlosser
18,Maschinenschlosser,MaschinenschlosserInnen
18,Maschinenschlosser,Maschinenschlosserinnen und Maschinenschlosser
18,Mittelschullehrern,MittelschullehrerInnen
18,Mittelschullehrern,Mittelschullehrerinnen und Mittelschullehrern
18,Mutter-Kind-Gruppe,Eltern-Kind-Gruppe
18,Niederösterreicher,Niederösterreicherin bzw. Niederösterreicher
18,Niederösterreicher,NiederösterreicherInnen
18,Niederösterreicher,Niederösterreicherinnen und Niederösterreicher
18,Personalentwickler,Personalentwicklerin bzw. -entwickler
18,Personalentwickler,PersonalentwicklerInnen
18,Personalentwickler,Personalentwicklung
18,Personalreferenten,PersonalreferentInnen
18,Praktikantenstelle,Praktikumsstelle
18,Projektkoordinator,Projektkoordinatorin bzw. -koordinator
18,Projektmitarbeiter,Projektmitarbeiterin bzw. -mitarbeiter
18,Projektmitarbeiter,Projektmitarbeiterin bzw. Projektmitarbeiter
18,Schlittschuhläufer,Schlittschuhläuferin bzw. Schlittschuhläufer
18,Schlittschuhläufer,SchlittschuhläuferInnen
18,Schlittschuhläufer,Schlittschuhläuferinnen und Schlittschuhläufer
18,Staatsbürgerschaft,Nationalität
18,Staatsbürgerschaft,Staatsangehörigkeit
18,Stadtbaudirektoren,StadtbaudirektorInnen
18,Steuerhinterzieher,Steuerhinterziehende
18,Stiftungsverwalter,Stiftungsverwalterin bzw. -verwalter
18,Telko-Beauftragter,Telko-Beauftragte bzw. -Beauftragter
18,Vermessungsgehilfe,Vermessungsgehilfin bzw. Vermessungsgehilfe
18,Verursacherprinzip,Verursachungsprinzip
19,Alternativmediziner,Alternativmedizinerin und Alternativmediziner
19,Alternativmediziner,AlternativmedizinerInnen
19,Alternativmediziner,Alternativmedizinerinnen und Alternativmediziner
19,Anbieterverzeichnis,AnbieterInnenverzeichnis
19,Anbieterverzeichnis,Anbieterinnenverzeichnis und Anbieterverzeichnis
19,Ausbildungsjuristen,AusbildungsjuristInnen
19,Ausbildungsreferent,Ausbildungsreferentin und Ausbildungsreferent
19,Ausbildungsreferent,AusbildungsreferentInnen
19,Behindertenbetreuer,Behindertenbetreuerin bzw.-betreuer
19,Behindertenbetreuer,BehindertenbetreuerInnen
19,Benutzerstatistiken,BenutzerInnenstatistiken
19,Benutzerstatistiken,Benutzerinnenstatistiken und Benutzerstatistiken
19,Betriebsassistenten,BetriebsassistentInnen
19,Betriebsinspektoren,BetriebsinspektorInnen
19,Betriebskontrollore,BetriebskontrollorInnen
19,Betriebsorganisator,Betriebsorganisatorin bzw. - organisator
19,Budgetkoordinatoren,BudgetkoordinatorInnen
19,Budgetkoordinatoren,Budgetkoordinatorinnen und -koordinatoren
19,Datenschutzreferent,Datenschutzreferentin bzw. -referent
19,Dienststellenleiter,Dienstellenleiterin bzw. -leiter
19,Dienststellenleiter,DienststellenleiterInnen
19,Dienststellenleiter,Dienststellenleitung
19,EDV-Ansprechpartner,EDV-Ansprechpartnerin bzw. -partner
19,EDV-Ansprechpartner,EDV-AnsprechpartnerInnen
19,Elektroinstallateur,Elektroinstallateurin und Elektroinstallateur
19,Elektrokarrenführer,Elektrokarrenführerin bzw. Elektrokarrenführer
19,Elektrokarrenführer,Elektrokarrenführerinnen und -führer
19,Entwicklungspartner,Entwicklungspartnerin bzw. Entwicklungspartner
19,Entwicklungspartner,EntwicklungspartnerInnen
19,EU-Förderreferenten,EU-FörderreferentInnen
19,Fachbereichsmanager,Fachbereichsmanagerin bzw. -manager
19,Fachwissenschaftler,Fachforschende
19,Familientherapeuten,FamilientherapeutInnen
19,Gartenbezirksleiter,Gartenbezirksleiterin bzw. -leiter
19,Gartenbezirksleiter,GartenbezirksleiterInnen
19,Gartenbezirksleiter,Gartenbezirksleiterinnen und Gartenbezirksleiter
19,Geschäftsfeldleiter,Geschäftsfeldleiterin bzw. -leiter
19,Gesundheitsreferent,Gesundheitsreferentin bzw. Gesundheitsreferent
19,Hausprofessionisten,HausprofessionistInnen
19,Konsumentenberatung,Beratung von Konsumentinnen und Konsumenten
19,Kooperationspartner,in Kooperation mit
19,Kraftfahrzeuglenker,KraftfahrzeuglenkerInnen
19,Maschinenschlossern,Maschinenschlosserinnen und Maschinenschlossern
19,Nachbareinwendungen,Einwendungen von Nachbarinnen und Nachbarn
19,Niederösterreichern,Niederösterreicherinnen und Niederösterreichern
19,Obduktionsassistent,Obduktionsassistentin bzw. Obduktionsassistent
19,Operationsassistent,Operationsassistentin bzw. Operationsassistent
19,Ordinationsgehilfin,Ordinationsgehilfin bzw. - gehilfe
19,Patientenversorgung,ärztliche Versorgung
19,Radfahrbeauftragter,Radfahrbeauftragte bzw. -beauftragter
19,Registerkoordinator,Registerkoordinatorin bzw. -koordinator
19,Sanitätsoberrevisor,Sanitätsoberrevisorin bzw. -revisor
19,Schlittschuhläufern,Schlittschuhläuferinnen und Schlittschuhläufern
19,Systemadministrator,Systemadministratorin bzw. -administratoren
19,Versicherungsmakler,Versicherungsmaklerin und Versicherungsmakler
19,Versicherungsmakler,VersicherungsmaklerInnen
19,Versicherungsmakler,Versicherungsmaklerinnen und Versicherungsmakler
19,Wirtschaftsreferent,Wirtschaftsreferentin bzw. Wirtschaftsreferent
19,Zahlungspflichtiger,zahlungspflichtig sein
19,Zahlungspflichtiger,Zahlungspflichtige
20,Agrarwissenschaftler,Agrarwissenschaftlerin und Agrarwissenschaftler
20,Agrarwissenschaftler,Agrarwissenschaftlerinnen und Agrarwissenschaftler
20,Alternativmedizinern,AlternativmedizinerInnen
20,Alternativmedizinern,Alternativmedizinerinnen und Alternativmedizinern
20,Ausbildungstechniker,Ausbildungstechnikerin bzw. Ausbildungstechniker
20,Ausbildungstechniker,AusbildungstechnikerInnen
20,Bezirkskoordinatoren,BezirkskoordinatorInnen
20,Bezirkskoordinatoren,Bezirkskoordinatorinnen und -koordinatoren
20,Desinfektionsgehilfe,Desinfektionsgehilfin bzw. -gehilfe
20,Diplomsozialarbeiter,Diplomsozialarbeiterin bzw. -sozialarbeiter
20,Direktionssekretärin,Direktionssekretärin bzw. Direktionssekretär
20,Einbautenkoordinator,Einbautenkoordinatorin bzw. -koordinator
20,Elektroinstallateure,Elektroinstallateurinnen und Elektroninstallateure
20,Fachabteilungsleiter,Fachabteilungsleitung
20,Fremdenführerprüfung,Prüfung von FremdenführerInnen
20,Gartenbezirksleitern,Gartenbezirksleiterinnen und Gartenbezirksleitern
20,Herstellerspezifisch,herstellungsspezifisch
20,Kontrollamtsdirektor,Kontrollamtsdirektorin bzw. -direktor
20,Landesschulinspektor,Landesschulinspektorin bzw. - inspektor
20,Lehrlingskoordinator,Lehrlingskoordinatorin bzw. Lehrlingskoordinator
20,Radiologietechnologe,Radiologietechnologin bzw. Radiologietechnologe
20,Rettungsdienstleiter,Rettungsdienstleiterin bzw. -leiter
20,Sachwalterbestellung,Bestellung einer Sachwalterin bzw. eines Sachwalters
20,Seniorenbeauftragter,Seniorenbeauftragte bzw. Seniorenbeauftragter
20,SES-Zeitbeauftragter,SES-Zeitbeauftragte bzw. SES-Zeitbeauftragter
20,Vermessungstechniker,Vermessungstechnikerin bzw. Vermessungstechniker
20,Versicherungsmaklern,Versicherungsmaklerinnen und Versicherungsmaklern
21,Agrarwissenschaftlern,Agrarwissenschaftlerinnen und Agrarwissenschaftlern
21,Arbeitsgruppenmanager,Arbeitsgruppenmanagerin bzw. - manager
21,Benutzereinstellungen,BenutzerInneneinstellungen
21,Benutzereinstellungen,Benutzerinneneinstellungen und Benutzereinstellungen
21,Benutzerinformationen,BenutzerInneninformationen
21,Benutzerinformationen,Benutzerinneninformationen und Benutzerinformationen
21,Benutzerkalenderliste,BenutzerInnenkalenderliste
21,Benutzerkalenderliste,Benutzerinnenkalenderliste und Benutzerkalenderliste
21,Betriebsoberinspektor,Betriebsoberinspektorin bzw. - oberinspektor
21,Betriebsorganisatoren,BetriebsorganisatorInnen
21,Blutdepotbeauftragter,Blutdepotbeauftragte bzw. -beauftragter
21,Bundespräsidentenwahl,Bundespräsidentschaftswahl
21,Datenverantwortlicher,Datenverantwortliche bzw. -verantwortlicher
21,Desinfektionsgehilfen,Desinfektionsgehilfinnen und -gehilfen
21,Elektroinstallateuren,Elektroinstallateurinnen und Elektroninstallateuren
21,Kindergartenpädagogin,Kindergartenpädagogin bzw. -pädagoge
21,Kindersingschulleiter,Kindersingschulleiterin bzw. -leiter
21,Kindersingschulleiter,Kindersingschulleitung
21,Maschinenbauingenieur,Maschinenbauingenieurin bzw. Maschinenbauingenieur
21,Obduktionsassistenten,ObduktionsassistentInnen
21,Operationsassistenten,OperationsassistentInnen
21,Organisationsreferent,Organisationsreferentin bzw. -referent
21,Patientenorientierung,PatientInnenorientierung
21,Personalstellenleiter,Personalstellenleiterin bzw. -leiter
21,Qualitätsbeauftragter,Qualitätsbeauftragte bzw. -beauftragter
21,Radiologietechnologen,RadiologietechnologInnen
21,Rechnungsamtsdirektor,Rechnungsamtsdirektorin bzw. -direktor
21,Rechnungsamtsdirektor,RechnungsamtsdirektorInnen
21,Sprachwissenschaftler,Sprachwissenschaftlerin bzw. Sprachwissenschaftler
21,Sprachwissenschaftler,Sprachwissenschaftlerinnen und Sprachwissenschaftler
21,Systemadministratoren,SystemadministratorInnen
21,Universitätsassistent,Universitätsassistentin bzw. -assistent
21,Wäschereibediensteter,Wäschereibedienstete bzw. -bediensteter
21,Ziviltechnikerprüfung,Prüfung der ZiviltechnikerInnen
22,Ärzteausbildungsstelle,Ausbildungsstelle für Ärztinnen und Ärzte
22,Außendienstmitarbeiter,Außendienstmitarbeiterin und Außendienstmitarbeiter
22,Außendienstmitarbeiter,AußendienstmitarbeiterInnen
22,Außendienstmitarbeiter,Außendienstmitarbeiterinnen und Außendienstmitarbeiter
22,Landessanitätsdirektor,Landessanitätsdirektorin bzw. -direktor
22,Lehrwerkstättengehilfe,Lehrwerkstättengehilfin bzw. Lehrwerkstättengehilfe
22,Lehrwerkstättenmeister,Lehrwerkstättenmeisterin bzw. Lehrwerkstättenmeister
22,Maschinenbauingenieure,Maschinenbauingenieurinnen und Maschinenbauingenieure
22,Prozessveranwortlicher,Prozessverantwortliche bzw. -verantwortlicher
22,Sprachwissenschaftlern,Sprachwissenschaftlerinnen und Sprachwissenschaftlern
22,Veranstaltungsreferent,Veranstaltungsreferentin bzw. -referent
22,Veranstaltungsreferent,VeranstaltungsreferentInnen
23,Ausbildungsbeauftragter,Ausbildungsbeauftragte bzw. Ausbildungsbeauftragter
23,Außendienstmitarbeitern,Außendienstmitarbeiterinnen und Außendienstmitarbeitern
23,Benutzerstellvertretung,BenutzerInnenstellvertretung
23,Benutzerstellvertretung,Benutzerinnenstellvertretung und Benutzerstellvertretung
23,Betriebsoberinspektoren,BetriebsoberinspektorInnen
23,Brandschutzbeauftragter,Brandschutzbeauftragte bzw. -beauftragter
23,E-Rechtverantwortlicher,E-Rechtverantwortliche bzw. -verantwortlicher
23,Gefahrengutbeauftragter,Gefahrengutbeauftragte bzw.- beauftragter
23,Jungbürgerveranstaltung,Veranstaltung für Jungbürgerinnen und Jungbürger
23,Kindergartenassistentin,Kindergartenassistentin bzw. assistent
23,Maschinenbauingenieuren,Maschinenbauingenieurinnen und Maschinenbauingenieuren
23,Öffentlichkeitsarbeiter,Öffentlichkeitsarbeiterin bzw. -arbeiter
23,Prozessverantwortlicher,Prozessverantwortliche bzw. Prozessverantwortlicher
23,Uhrmacherlehrwerkstätte,Lehrwerkstätte für Uhrmacherinnen und Uhrmacher
23,Universitätsassistenten,UniversitätsassistentInnen
23,Verwaltungsbediensteter,Verwaltungsbedienstete bzw. Verwaltungsbediensteter
24,Entwicklungsbeauftragter,Entwicklungsbeauftragte bzw. -beauftragter
24,Formularverantwortlicher,Formularverantwortliche bzw. Formularverantwortlicher
24,Kontraktverantwortlicher,Kontraktverantwortliche bzw. -verantwortlicher
24,Nachwuchswissenschaftler,wissenschaftlicher Nachwuchs
24,Rechtsanwaltsbeistellung,Beistellung einer Rechtsanwältin bzw. eines Rechtsanwaltes
24,Technik-Verantwortlicher,Technik-Verantwortliche bzw. -Verantwortlicher
25,Geschäftsabteilungsleiter,Geschäftsabteilungsleiterin bzw. - leiter
25,Geschäftsabteilungsleiter,GeschäftsabteilungsleiterInnen
25,Kundendienststellenleiter,Kundendienststellenleiterin bzw. -leiter
26,Brandschutzansprechpartner,Brandschutzansprechpartnerin bzw. -ansprechpartner
26,Brandschutzansprechpartner,BrandschutzansprechpartnerInnen
26,Dienststellenadministrator,Dienststellenadministration
26,Kindertagesheiminspektorin,Kindertagesheiminspektorin bzw.- inspektor
26,Querschnittsbereichsleiter,Querschnittsbereichsleiterin bzw. -bereichsleiter
27,Alleinverdienerabsetzbetrag,Absetzbetrag für AlleinverdienderInnen
27,Bezirksseniorenbeauftragter,Bezirksseniorenbeauftragte bzw. -beauftragter
27,Geschäftsgruppenkoordinator,Geschäftsgruppenkoordinatorin bzw. -koordinator
27,IKT-Sicherheitsbeauftragter,IKT-Sicherheitsbeauftrage bzw. -beauftragter
27,Userverwaltungsberechtigter,Userverwaltungsberechtigte bzw. -berechtigter
27,Ziviltechnikerangelegenheit,Angelegenheit für ZiviltechnikerInnen
28,Gleichbehandlungsbeauftragte,Gleichbehandlungsbeauftragte bzw. -beauftragter
28,IP-Adressen-Verantwortlicher,IP-Adressen-Verantwortliche bzw. -Verantwortlicher
29,Frauengesundheitsbeauftragter,Frauengesundheitsbeauftragte bzw. -beauftragter
29,Geschäftsgruppenkoordinatoren,GeschäftsgruppenkoordinatorInnen
30,Bedienstetenschutzbeauftragter,Bedienstetenschutzbeauftragte bzw. -beauftragter
30,IT-Sicherheitsverantwortlicher,IT-Sicherheitsverantwortliche bzw. -verantwortlicher
